"partner","geo","values","iso2","time","type"
"Total","Slovakia",30,"SK",2011-01-01,"outgoing"
"Total","United Kingdom",NA,"UK",2011-01-01,"outgoing"
"United Kingdom","Austria",4,"AT",2011-01-01,"outgoing"
"United Kingdom","Belgium",55,"BE",2011-01-01,"outgoing"
"United Kingdom","Bulgaria",0,"BG",2011-01-01,"outgoing"
"United Kingdom","Switzerland",10,"CH",2011-01-01,"outgoing"
"United Kingdom","Cyprus",0,"CY",2011-01-01,"outgoing"
"United Kingdom","Czech Republic",0,"CZ",2011-01-01,"outgoing"
"United Kingdom","Germany (until 1990 former territory of the FRG)",17,"DE",2011-01-01,"outgoing"
"United Kingdom","Denmark",NA,"DK",2011-01-01,"outgoing"
"United Kingdom","Estonia",0,"EE",2011-01-01,"outgoing"
"United Kingdom","Greece",1,"EL",2011-01-01,"outgoing"
"United Kingdom","Spain",1,"ES",2011-01-01,"outgoing"
"United Kingdom","Finland",0,"FI",2011-01-01,"outgoing"
"United Kingdom","France",34,"FR",2011-01-01,"outgoing"
"United Kingdom","Croatia",NA,"HR",2011-01-01,"outgoing"
"United Kingdom","Hungary",0,"HU",2011-01-01,"outgoing"
"United Kingdom","Ireland",125,"IE",2011-01-01,"outgoing"
"United Kingdom","Iceland",0,"IS",2011-01-01,"outgoing"
"United Kingdom","Italy",0,"IT",2011-01-01,"outgoing"
"United Kingdom","Liechtenstein",0,"LI",2011-01-01,"outgoing"
"United Kingdom","Lithuania",1,"LT",2011-01-01,"outgoing"
"United Kingdom","Luxembourg",1,"LU",2011-01-01,"outgoing"
"United Kingdom","Latvia",0,"LV",2011-01-01,"outgoing"
"United Kingdom","Malta",0,"MT",2011-01-01,"outgoing"
"United Kingdom","Netherlands",13,"NL",2011-01-01,"outgoing"
"United Kingdom","Norway",11,"NO",2011-01-01,"outgoing"
"United Kingdom","Poland",0,"PL",2011-01-01,"outgoing"
"United Kingdom","Portugal",0,"PT",2011-01-01,"outgoing"
"United Kingdom","Romania",1,"RO",2011-01-01,"outgoing"
"United Kingdom","Sweden",6,"SE",2011-01-01,"outgoing"
"United Kingdom","Slovenia",0,"SI",2011-01-01,"outgoing"
"United Kingdom","Slovakia",0,"SK",2011-01-01,"outgoing"
"United Kingdom","United Kingdom",NA,"UK",2011-01-01,"outgoing"
"Austria","Austria",0,"AT",2010-01-01,"outgoing"
"Austria","Belgium",38,"BE",2010-01-01,"outgoing"
"Austria","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Austria","Switzerland",189,"CH",2010-01-01,"outgoing"
"Austria","Cyprus",0,"CY",2010-01-01,"outgoing"
"Austria","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Austria","Germany (until 1990 former territory of the FRG)",228,"DE",2010-01-01,"outgoing"
"Austria","Denmark",NA,"DK",2010-01-01,"outgoing"
"Austria","Estonia",0,"EE",2010-01-01,"outgoing"
"Austria","Greece",1,"EL",2010-01-01,"outgoing"
"Austria","Spain",0,"ES",2010-01-01,"outgoing"
"Austria","Finland",0,"FI",2010-01-01,"outgoing"
"Austria","France",41,"FR",2010-01-01,"outgoing"
"Austria","Croatia",NA,"HR",2010-01-01,"outgoing"
"Austria","Hungary",2,"HU",2010-01-01,"outgoing"
"Austria","Ireland",4,"IE",2010-01-01,"outgoing"
"Austria","Iceland",0,"IS",2010-01-01,"outgoing"
"Austria","Italy",4,"IT",2010-01-01,"outgoing"
"Austria","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Austria","Lithuania",0,"LT",2010-01-01,"outgoing"
"Austria","Luxembourg",1,"LU",2010-01-01,"outgoing"
"Austria","Latvia",0,"LV",2010-01-01,"outgoing"
"Austria","Malta",0,"MT",2010-01-01,"outgoing"
"Austria","Netherlands",52,"NL",2010-01-01,"outgoing"
"Austria","Norway",17,"NO",2010-01-01,"outgoing"
"Austria","Poland",4,"PL",2010-01-01,"outgoing"
"Austria","Portugal",0,"PT",2010-01-01,"outgoing"
"Austria","Romania",0,"RO",2010-01-01,"outgoing"
"Austria","Sweden",31,"SE",2010-01-01,"outgoing"
"Austria","Slovenia",0,"SI",2010-01-01,"outgoing"
"Austria","Slovakia",19,"SK",2010-01-01,"outgoing"
"Austria","United Kingdom",31,"UK",2010-01-01,"outgoing"
"Belgium","Austria",8,"AT",2010-01-01,"outgoing"
"Belgium","Belgium",0,"BE",2010-01-01,"outgoing"
"Belgium","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Belgium","Switzerland",85,"CH",2010-01-01,"outgoing"
"Belgium","Cyprus",0,"CY",2010-01-01,"outgoing"
"Belgium","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Belgium","Germany (until 1990 former territory of the FRG)",138,"DE",2010-01-01,"outgoing"
"Belgium","Denmark",NA,"DK",2010-01-01,"outgoing"
"Belgium","Estonia",0,"EE",2010-01-01,"outgoing"
"Belgium","Greece",0,"EL",2010-01-01,"outgoing"
"Belgium","Spain",0,"ES",2010-01-01,"outgoing"
"Belgium","Finland",0,"FI",2010-01-01,"outgoing"
"Belgium","France",85,"FR",2010-01-01,"outgoing"
"Belgium","Croatia",NA,"HR",2010-01-01,"outgoing"
"Belgium","Hungary",0,"HU",2010-01-01,"outgoing"
"Belgium","Ireland",4,"IE",2010-01-01,"outgoing"
"Belgium","Iceland",0,"IS",2010-01-01,"outgoing"
"Belgium","Italy",1,"IT",2010-01-01,"outgoing"
"Belgium","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Belgium","Lithuania",0,"LT",2010-01-01,"outgoing"
"Belgium","Luxembourg",22,"LU",2010-01-01,"outgoing"
"Belgium","Latvia",0,"LV",2010-01-01,"outgoing"
"Belgium","Malta",0,"MT",2010-01-01,"outgoing"
"Belgium","Netherlands",166,"NL",2010-01-01,"outgoing"
"Belgium","Norway",8,"NO",2010-01-01,"outgoing"
"Belgium","Poland",3,"PL",2010-01-01,"outgoing"
"Belgium","Portugal",0,"PT",2010-01-01,"outgoing"
"Belgium","Romania",0,"RO",2010-01-01,"outgoing"
"Belgium","Sweden",24,"SE",2010-01-01,"outgoing"
"Belgium","Slovenia",0,"SI",2010-01-01,"outgoing"
"Belgium","Slovakia",0,"SK",2010-01-01,"outgoing"
"Belgium","United Kingdom",46,"UK",2010-01-01,"outgoing"
"Bulgaria","Austria",1,"AT",2010-01-01,"outgoing"
"Bulgaria","Belgium",2,"BE",2010-01-01,"outgoing"
"Bulgaria","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Bulgaria","Switzerland",14,"CH",2010-01-01,"outgoing"
"Bulgaria","Cyprus",0,"CY",2010-01-01,"outgoing"
"Bulgaria","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Bulgaria","Germany (until 1990 former territory of the FRG)",17,"DE",2010-01-01,"outgoing"
"Bulgaria","Denmark",NA,"DK",2010-01-01,"outgoing"
"Bulgaria","Estonia",0,"EE",2010-01-01,"outgoing"
"Bulgaria","Greece",0,"EL",2010-01-01,"outgoing"
"Bulgaria","Spain",0,"ES",2010-01-01,"outgoing"
"Bulgaria","Finland",0,"FI",2010-01-01,"outgoing"
"Bulgaria","France",0,"FR",2010-01-01,"outgoing"
"Bulgaria","Croatia",NA,"HR",2010-01-01,"outgoing"
"Bulgaria","Hungary",4,"HU",2010-01-01,"outgoing"
"Bulgaria","Ireland",0,"IE",2010-01-01,"outgoing"
"Bulgaria","Iceland",0,"IS",2010-01-01,"outgoing"
"Bulgaria","Italy",0,"IT",2010-01-01,"outgoing"
"Bulgaria","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Bulgaria","Lithuania",0,"LT",2010-01-01,"outgoing"
"Bulgaria","Luxembourg",0,"LU",2010-01-01,"outgoing"
"Bulgaria","Latvia",0,"LV",2010-01-01,"outgoing"
"Bulgaria","Malta",0,"MT",2010-01-01,"outgoing"
"Bulgaria","Netherlands",3,"NL",2010-01-01,"outgoing"
"Bulgaria","Norway",3,"NO",2010-01-01,"outgoing"
"Bulgaria","Poland",0,"PL",2010-01-01,"outgoing"
"Bulgaria","Portugal",0,"PT",2010-01-01,"outgoing"
"Bulgaria","Romania",4,"RO",2010-01-01,"outgoing"
"Bulgaria","Sweden",1,"SE",2010-01-01,"outgoing"
"Bulgaria","Slovenia",2,"SI",2010-01-01,"outgoing"
"Bulgaria","Slovakia",0,"SK",2010-01-01,"outgoing"
"Bulgaria","United Kingdom",2,"UK",2010-01-01,"outgoing"
"Switzerland","Austria",44,"AT",2010-01-01,"outgoing"
"Switzerland","Belgium",42,"BE",2010-01-01,"outgoing"
"Switzerland","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Switzerland","Switzerland",0,"CH",2010-01-01,"outgoing"
"Switzerland","Cyprus",0,"CY",2010-01-01,"outgoing"
"Switzerland","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Switzerland","Germany (until 1990 former territory of the FRG)",108,"DE",2010-01-01,"outgoing"
"Switzerland","Denmark",NA,"DK",2010-01-01,"outgoing"
"Switzerland","Estonia",1,"EE",2010-01-01,"outgoing"
"Switzerland","Greece",0,"EL",2010-01-01,"outgoing"
"Switzerland","Spain",0,"ES",2010-01-01,"outgoing"
"Switzerland","Finland",0,"FI",2010-01-01,"outgoing"
"Switzerland","France",68,"FR",2010-01-01,"outgoing"
"Switzerland","Croatia",NA,"HR",2010-01-01,"outgoing"
"Switzerland","Hungary",1,"HU",2010-01-01,"outgoing"
"Switzerland","Ireland",1,"IE",2010-01-01,"outgoing"
"Switzerland","Iceland",0,"IS",2010-01-01,"outgoing"
"Switzerland","Italy",1,"IT",2010-01-01,"outgoing"
"Switzerland","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Switzerland","Lithuania",0,"LT",2010-01-01,"outgoing"
"Switzerland","Luxembourg",12,"LU",2010-01-01,"outgoing"
"Switzerland","Latvia",0,"LV",2010-01-01,"outgoing"
"Switzerland","Malta",0,"MT",2010-01-01,"outgoing"
"Switzerland","Netherlands",37,"NL",2010-01-01,"outgoing"
"Switzerland","Norway",7,"NO",2010-01-01,"outgoing"
"Switzerland","Poland",1,"PL",2010-01-01,"outgoing"
"Switzerland","Portugal",0,"PT",2010-01-01,"outgoing"
"Switzerland","Romania",0,"RO",2010-01-01,"outgoing"
"Switzerland","Sweden",21,"SE",2010-01-01,"outgoing"
"Switzerland","Slovenia",1,"SI",2010-01-01,"outgoing"
"Switzerland","Slovakia",0,"SK",2010-01-01,"outgoing"
"Switzerland","United Kingdom",3,"UK",2010-01-01,"outgoing"
"Cyprus","Austria",0,"AT",2010-01-01,"outgoing"
"Cyprus","Belgium",0,"BE",2010-01-01,"outgoing"
"Cyprus","Bulgaria",1,"BG",2010-01-01,"outgoing"
"Cyprus","Switzerland",0,"CH",2010-01-01,"outgoing"
"Cyprus","Cyprus",0,"CY",2010-01-01,"outgoing"
"Cyprus","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Cyprus","Germany (until 1990 former territory of the FRG)",2,"DE",2010-01-01,"outgoing"
"Cyprus","Denmark",NA,"DK",2010-01-01,"outgoing"
"Cyprus","Estonia",0,"EE",2010-01-01,"outgoing"
"Cyprus","Greece",0,"EL",2010-01-01,"outgoing"
"Cyprus","Spain",0,"ES",2010-01-01,"outgoing"
"Cyprus","Finland",0,"FI",2010-01-01,"outgoing"
"Cyprus","France",1,"FR",2010-01-01,"outgoing"
"Cyprus","Croatia",NA,"HR",2010-01-01,"outgoing"
"Cyprus","Hungary",0,"HU",2010-01-01,"outgoing"
"Cyprus","Ireland",0,"IE",2010-01-01,"outgoing"
"Cyprus","Iceland",0,"IS",2010-01-01,"outgoing"
"Cyprus","Italy",0,"IT",2010-01-01,"outgoing"
"Cyprus","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Cyprus","Lithuania",0,"LT",2010-01-01,"outgoing"
"Cyprus","Luxembourg",0,"LU",2010-01-01,"outgoing"
"Cyprus","Latvia",0,"LV",2010-01-01,"outgoing"
"Cyprus","Malta",0,"MT",2010-01-01,"outgoing"
"Cyprus","Netherlands",2,"NL",2010-01-01,"outgoing"
"Cyprus","Norway",0,"NO",2010-01-01,"outgoing"
"Cyprus","Poland",0,"PL",2010-01-01,"outgoing"
"Cyprus","Portugal",0,"PT",2010-01-01,"outgoing"
"Cyprus","Romania",1,"RO",2010-01-01,"outgoing"
"Cyprus","Sweden",0,"SE",2010-01-01,"outgoing"
"Cyprus","Slovenia",0,"SI",2010-01-01,"outgoing"
"Cyprus","Slovakia",0,"SK",2010-01-01,"outgoing"
"Cyprus","United Kingdom",2,"UK",2010-01-01,"outgoing"
"Czech Republic","Austria",34,"AT",2010-01-01,"outgoing"
"Czech Republic","Belgium",10,"BE",2010-01-01,"outgoing"
"Czech Republic","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Czech Republic","Switzerland",24,"CH",2010-01-01,"outgoing"
"Czech Republic","Cyprus",0,"CY",2010-01-01,"outgoing"
"Czech Republic","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Czech Republic","Germany (until 1990 former territory of the FRG)",32,"DE",2010-01-01,"outgoing"
"Czech Republic","Denmark",NA,"DK",2010-01-01,"outgoing"
"Czech Republic","Estonia",0,"EE",2010-01-01,"outgoing"
"Czech Republic","Greece",0,"EL",2010-01-01,"outgoing"
"Czech Republic","Spain",1,"ES",2010-01-01,"outgoing"
"Czech Republic","Finland",0,"FI",2010-01-01,"outgoing"
"Czech Republic","France",12,"FR",2010-01-01,"outgoing"
"Czech Republic","Croatia",NA,"HR",2010-01-01,"outgoing"
"Czech Republic","Hungary",3,"HU",2010-01-01,"outgoing"
"Czech Republic","Ireland",1,"IE",2010-01-01,"outgoing"
"Czech Republic","Iceland",0,"IS",2010-01-01,"outgoing"
"Czech Republic","Italy",0,"IT",2010-01-01,"outgoing"
"Czech Republic","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Czech Republic","Lithuania",0,"LT",2010-01-01,"outgoing"
"Czech Republic","Luxembourg",1,"LU",2010-01-01,"outgoing"
"Czech Republic","Latvia",0,"LV",2010-01-01,"outgoing"
"Czech Republic","Malta",0,"MT",2010-01-01,"outgoing"
"Czech Republic","Netherlands",12,"NL",2010-01-01,"outgoing"
"Czech Republic","Norway",15,"NO",2010-01-01,"outgoing"
"Czech Republic","Poland",1,"PL",2010-01-01,"outgoing"
"Czech Republic","Portugal",0,"PT",2010-01-01,"outgoing"
"Czech Republic","Romania",0,"RO",2010-01-01,"outgoing"
"Czech Republic","Sweden",20,"SE",2010-01-01,"outgoing"
"Czech Republic","Slovenia",0,"SI",2010-01-01,"outgoing"
"Czech Republic","Slovakia",0,"SK",2010-01-01,"outgoing"
"Czech Republic","United Kingdom",6,"UK",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Austria",61,"AT",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Belgium",120,"BE",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Switzerland",149,"CH",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Cyprus",0,"CY",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)",0,"DE",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Denmark",NA,"DK",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Estonia",0,"EE",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Greece",5,"EL",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Spain",1,"ES",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Finland",0,"FI",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","France",152,"FR",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Croatia",NA,"HR",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Hungary",4,"HU",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Ireland",0,"IE",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Iceland",1,"IS",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Italy",0,"IT",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Lithuania",0,"LT",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Luxembourg",8,"LU",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Latvia",0,"LV",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Malta",0,"MT",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Netherlands",102,"NL",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Norway",99,"NO",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Poland",7,"PL",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Portugal",0,"PT",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Romania",2,"RO",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Sweden",72,"SE",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Slovenia",0,"SI",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Slovakia",3,"SK",2010-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","United Kingdom",132,"UK",2010-01-01,"outgoing"
"Denmark","Austria",3,"AT",2010-01-01,"outgoing"
"Denmark","Belgium",14,"BE",2010-01-01,"outgoing"
"Denmark","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Denmark","Switzerland",10,"CH",2010-01-01,"outgoing"
"Denmark","Cyprus",0,"CY",2010-01-01,"outgoing"
"Denmark","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Denmark","Germany (until 1990 former territory of the FRG)",46,"DE",2010-01-01,"outgoing"
"Denmark","Denmark",NA,"DK",2010-01-01,"outgoing"
"Denmark","Estonia",0,"EE",2010-01-01,"outgoing"
"Denmark","Greece",0,"EL",2010-01-01,"outgoing"
"Denmark","Spain",1,"ES",2010-01-01,"outgoing"
"Denmark","Finland",0,"FI",2010-01-01,"outgoing"
"Denmark","France",3,"FR",2010-01-01,"outgoing"
"Denmark","Croatia",NA,"HR",2010-01-01,"outgoing"
"Denmark","Hungary",0,"HU",2010-01-01,"outgoing"
"Denmark","Ireland",0,"IE",2010-01-01,"outgoing"
"Denmark","Iceland",0,"IS",2010-01-01,"outgoing"
"Denmark","Italy",1,"IT",2010-01-01,"outgoing"
"Denmark","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Denmark","Lithuania",0,"LT",2010-01-01,"outgoing"
"Denmark","Luxembourg",1,"LU",2010-01-01,"outgoing"
"Denmark","Latvia",0,"LV",2010-01-01,"outgoing"
"Denmark","Malta",0,"MT",2010-01-01,"outgoing"
"Denmark","Netherlands",14,"NL",2010-01-01,"outgoing"
"Denmark","Norway",42,"NO",2010-01-01,"outgoing"
"Denmark","Poland",0,"PL",2010-01-01,"outgoing"
"Denmark","Portugal",0,"PT",2010-01-01,"outgoing"
"Denmark","Romania",0,"RO",2010-01-01,"outgoing"
"Denmark","Sweden",58,"SE",2010-01-01,"outgoing"
"Denmark","Slovenia",0,"SI",2010-01-01,"outgoing"
"Denmark","Slovakia",1,"SK",2010-01-01,"outgoing"
"Denmark","United Kingdom",9,"UK",2010-01-01,"outgoing"
"Estonia","Austria",0,"AT",2010-01-01,"outgoing"
"Estonia","Belgium",0,"BE",2010-01-01,"outgoing"
"Estonia","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Estonia","Switzerland",1,"CH",2010-01-01,"outgoing"
"Estonia","Cyprus",0,"CY",2010-01-01,"outgoing"
"Estonia","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Estonia","Germany (until 1990 former territory of the FRG)",0,"DE",2010-01-01,"outgoing"
"Estonia","Denmark",NA,"DK",2010-01-01,"outgoing"
"Estonia","Estonia",0,"EE",2010-01-01,"outgoing"
"Estonia","Greece",0,"EL",2010-01-01,"outgoing"
"Estonia","Spain",0,"ES",2010-01-01,"outgoing"
"Estonia","Finland",0,"FI",2010-01-01,"outgoing"
"Estonia","France",1,"FR",2010-01-01,"outgoing"
"Estonia","Croatia",NA,"HR",2010-01-01,"outgoing"
"Estonia","Hungary",0,"HU",2010-01-01,"outgoing"
"Estonia","Ireland",0,"IE",2010-01-01,"outgoing"
"Estonia","Iceland",0,"IS",2010-01-01,"outgoing"
"Estonia","Italy",0,"IT",2010-01-01,"outgoing"
"Estonia","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Estonia","Lithuania",0,"LT",2010-01-01,"outgoing"
"Estonia","Luxembourg",0,"LU",2010-01-01,"outgoing"
"Estonia","Latvia",2,"LV",2010-01-01,"outgoing"
"Estonia","Malta",0,"MT",2010-01-01,"outgoing"
"Estonia","Netherlands",1,"NL",2010-01-01,"outgoing"
"Estonia","Norway",1,"NO",2010-01-01,"outgoing"
"Estonia","Poland",0,"PL",2010-01-01,"outgoing"
"Estonia","Portugal",0,"PT",2010-01-01,"outgoing"
"Estonia","Romania",0,"RO",2010-01-01,"outgoing"
"Estonia","Sweden",4,"SE",2010-01-01,"outgoing"
"Estonia","Slovenia",0,"SI",2010-01-01,"outgoing"
"Estonia","Slovakia",0,"SK",2010-01-01,"outgoing"
"Estonia","United Kingdom",1,"UK",2010-01-01,"outgoing"
"Greece","Austria",181,"AT",2010-01-01,"outgoing"
"Greece","Belgium",81,"BE",2010-01-01,"outgoing"
"Greece","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Greece","Switzerland",45,"CH",2010-01-01,"outgoing"
"Greece","Cyprus",0,"CY",2010-01-01,"outgoing"
"Greece","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Greece","Germany (until 1990 former territory of the FRG)",31,"DE",2010-01-01,"outgoing"
"Greece","Denmark",NA,"DK",2010-01-01,"outgoing"
"Greece","Estonia",0,"EE",2010-01-01,"outgoing"
"Greece","Greece",0,"EL",2010-01-01,"outgoing"
"Greece","Spain",0,"ES",2010-01-01,"outgoing"
"Greece","Finland",0,"FI",2010-01-01,"outgoing"
"Greece","France",47,"FR",2010-01-01,"outgoing"
"Greece","Croatia",NA,"HR",2010-01-01,"outgoing"
"Greece","Hungary",120,"HU",2010-01-01,"outgoing"
"Greece","Ireland",1,"IE",2010-01-01,"outgoing"
"Greece","Iceland",0,"IS",2010-01-01,"outgoing"
"Greece","Italy",2,"IT",2010-01-01,"outgoing"
"Greece","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Greece","Lithuania",0,"LT",2010-01-01,"outgoing"
"Greece","Luxembourg",2,"LU",2010-01-01,"outgoing"
"Greece","Latvia",0,"LV",2010-01-01,"outgoing"
"Greece","Malta",1,"MT",2010-01-01,"outgoing"
"Greece","Netherlands",41,"NL",2010-01-01,"outgoing"
"Greece","Norway",11,"NO",2010-01-01,"outgoing"
"Greece","Poland",2,"PL",2010-01-01,"outgoing"
"Greece","Portugal",0,"PT",2010-01-01,"outgoing"
"Greece","Romania",0,"RO",2010-01-01,"outgoing"
"Greece","Sweden",68,"SE",2010-01-01,"outgoing"
"Greece","Slovenia",4,"SI",2010-01-01,"outgoing"
"Greece","Slovakia",6,"SK",2010-01-01,"outgoing"
"Greece","United Kingdom",231,"UK",2010-01-01,"outgoing"
"Spain","Austria",32,"AT",2010-01-01,"outgoing"
"Spain","Belgium",54,"BE",2010-01-01,"outgoing"
"Spain","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Spain","Switzerland",133,"CH",2010-01-01,"outgoing"
"Spain","Cyprus",0,"CY",2010-01-01,"outgoing"
"Spain","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Spain","Germany (until 1990 former territory of the FRG)",58,"DE",2010-01-01,"outgoing"
"Spain","Denmark",NA,"DK",2010-01-01,"outgoing"
"Spain","Estonia",0,"EE",2010-01-01,"outgoing"
"Spain","Greece",0,"EL",2010-01-01,"outgoing"
"Spain","Spain",0,"ES",2010-01-01,"outgoing"
"Spain","Finland",0,"FI",2010-01-01,"outgoing"
"Spain","France",39,"FR",2010-01-01,"outgoing"
"Spain","Croatia",NA,"HR",2010-01-01,"outgoing"
"Spain","Hungary",0,"HU",2010-01-01,"outgoing"
"Spain","Ireland",6,"IE",2010-01-01,"outgoing"
"Spain","Iceland",0,"IS",2010-01-01,"outgoing"
"Spain","Italy",1,"IT",2010-01-01,"outgoing"
"Spain","Liechtenstein",NA,"LI",2010-01-01,"outgoing"
"Spain","Lithuania",0,"LT",2010-01-01,"outgoing"
"Spain","Luxembourg",3,"LU",2010-01-01,"outgoing"
"Spain","Latvia",0,"LV",2010-01-01,"outgoing"
"Spain","Malta",0,"MT",2010-01-01,"outgoing"
"Spain","Netherlands",66,"NL",2010-01-01,"outgoing"
"Spain","Norway",40,"NO",2010-01-01,"outgoing"
"Spain","Poland",1,"PL",2010-01-01,"outgoing"
"Spain","Portugal",4,"PT",2010-01-01,"outgoing"
"Spain","Romania",6,"RO",2010-01-01,"outgoing"
"Spain","Sweden",22,"SE",2010-01-01,"outgoing"
"Spain","Slovenia",0,"SI",2010-01-01,"outgoing"
"Spain","Slovakia",1,"SK",2010-01-01,"outgoing"
"Spain","United Kingdom",22,"UK",2010-01-01,"outgoing"
"Finland","Austria",1,"AT",2010-01-01,"outgoing"
"Finland","Belgium",6,"BE",2010-01-01,"outgoing"
"Finland","Bulgaria",0,"BG",2010-01-01,"outgoing"
"Finland","Switzerland",6,"CH",2010-01-01,"outgoing"
"Finland","Cyprus",0,"CY",2010-01-01,"outgoing"
"Finland","Czech Republic",NA,"CZ",2010-01-01,"outgoing"
"Finland","Germany (until 1990 former territory of the FRG)",18,"DE",2010-01-01,"outgoing"
"Finland","Denmark",NA,"DK",2010-01-01,"outgoing"
"Finland","Estonia",3,"EE",2010-01-01,"outgoing"
"Finland","Greece",0,"EL",2010-01-01,"outgoing"
"Finland","Spain",0,"ES",2010-01-01,"outgoing"
"Finland","Finland",0,"FI",2010-01-01,"outgoing"
"Finland","France",1,"FR",2010-01-01,"outgoing"
